,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
966,Castle Hill,40.81901437698832,-73.84802729582734,Fine Fare,40.8200700572534,-73.84803148235383,Supermarket
967,Castle Hill,40.81901437698832,-73.84802729582734,M.T.A. ZEREGA AVENUE TRAINING FACILITY,40.817571210699924,-73.84408017041788,Bus Station
968,Castle Hill,40.81901437698832,-73.84802729582734,Pugsley Creek Park,40.81652094710941,-73.85237087479979,Park
969,Olinville,40.87137078192371,-73.86332361652777,Lash West Indian and American Cuisine,40.871159000000006,-73.86305,Food
970,Olinville,40.87137078192371,-73.86332361652777,Feroza's Roti Shop,40.87144539272876,-73.86656224964892,Caribbean Restaurant
971,Olinville,40.87137078192371,-73.86332361652777,Fine Fare,40.873655399195115,-73.86715009094468,Supermarket
972,Olinville,40.87137078192371,-73.86332361652777,Richie Rich,40.87149581108973,-73.86442424824064,Caribbean Restaurant
973,Olinville,40.87137078192371,-73.86332361652777,Candys bakery,40.871124,-73.864931,Bakery
974,Olinville,40.87137078192371,-73.86332361652777,Brave Deli Grocery,40.87128448486328,-73.86658477783203,Deli / Bodega
975,Olinville,40.87137078192371,-73.86332361652777,Fat Boy Deli,40.871676,-73.866793,Deli / Bodega
976,Olinville,40.87137078192371,-73.86332361652777,Three Boys From Italy,40.87128448486328,-73.86685180664062,Pizza Place
977,Olinville,40.87137078192371,-73.86332361652777,MTA Subway - Burke Ave (2/5),40.87123805920952,-73.86721259662758,Metro Station
978,Olinville,40.87137078192371,-73.86332361652777,"MTA MaBSTOA Bus at White Plains Road & Burke Ave: (Bx39, BxM11)",40.8711246870915,-73.86727395139272,Bus Station
979,Olinville,40.87137078192371,-73.86332361652777,Kennedy Fried Chicken,40.872061614647485,-73.86721259662758,Fried Chicken Joint
980,Olinville,40.87137078192371,-73.86332361652777,99 Cent Store,40.87086924024368,-73.86726427973686,Convenience Store
981,Pelham Gardens,40.862965624779974,-73.84161194831223,Fratelli's,40.86301897888721,-73.84360740712835,Italian Restaurant
982,Pelham Gardens,40.862965624779974,-73.84161194831223,Walgreens,40.8630428,-73.8431546,Pharmacy
983,Pelham Gardens,40.862965624779974,-73.84161194831223,Battaglia's Market,40.8629219,-73.8437299,Grocery Store
984,Pelham Gardens,40.862965624779974,-73.84161194831223,Dunkin',40.8623027781774,-73.8439247675683,Donut Shop
985,Pelham Gardens,40.862965624779974,-73.84161194831223,Caridad & Louie,40.86584304086998,-73.83770669702484,Spanish Restaurant
986,Pelham Gardens,40.862965624779974,-73.84161194831223,Casa Doro,40.86267352762037,-73.84357086709907,Deli / Bodega
987,Pelham Gardens,40.862965624779974,-73.84161194831223,Chase Bank,40.866076105543534,-73.83836965596883,Bank
988,Pelham Gardens,40.862965624779974,-73.84161194831223,SUBWAY,40.86233901977539,-73.84385681152344,Sandwich Place
989,Pelham Gardens,40.862965624779974,-73.84161194831223,Rite Aid,40.8620336,-73.8427679,Pharmacy
990,Pelham Gardens,40.862965624779974,-73.84161194831223,Carbo's Pizzeria,40.86249,-73.843079,Pizza Place
991,Pelham Gardens,40.862965624779974,-73.84161194831223,Villa Maria Restaurant,40.862272999999995,-73.843071,Pizza Place
992,Pelham Gardens,40.862965624779974,-73.84161194831223,C&C Deli And Coffee Shop And Pastry,40.862272999999995,-73.843071,Café
993,Pelham Gardens,40.862965624779974,-73.84161194831223,Pro Line Construction,40.861708,-73.839253,Construction & Landscaping
994,Pelham Gardens,40.862965624779974,-73.84161194831223,MTA MaBSTOA Bus Bx26 / Bx31 / BxM10 at Eastchester Road / Allerton Avenue,40.86525373935791,-73.84330630302429,Bus Station
995,Pelham Gardens,40.862965624779974,-73.84161194831223,Burns Playground,40.86321767527671,-73.83682057709747,Playground
996,Pelham Gardens,40.862965624779974,-73.84161194831223,Bx31 Eastchester Rd/Allerton Avenue,40.86652809538114,-73.84259840803006,Bus Station
997,Pelham Gardens,40.862965624779974,-73.84161194831223,Pelham Bay Diner,40.86537502090643,-73.83724559229154,American Restaurant
998,Pelham Gardens,40.862965624779974,-73.84161194831223,The S.S. Allerton,40.865403114508304,-73.8372533919981,Boat or Ferry
999,Concourse,40.83428380733851,-73.91558941773444,El Gran Valle Restaurant,40.833175,-73.91447600000001,Spanish Restaurant
1000,Concourse,40.83428380733851,-73.91558941773444,Kennedy Fried Chicken & Pizza,40.834135089902034,-73.91689720106031,Fried Chicken Joint
1001,Concourse,40.83428380733851,-73.91558941773444,Lucky House Chinese Restaurant,40.83393302779995,-73.91667401417777,Chinese Restaurant
1002,Concourse,40.83428380733851,-73.91558941773444,Bronx Museum of the Arts,40.83130668787119,-73.9199493992818,Art Museum
1003,Concourse,40.83428380733851,-73.91558941773444,Marinells Bakery,40.83336858139031,-73.91445285669495,Bakery
1004,Concourse,40.83428380733851,-73.91558941773444,Concourse Jamaican Bakery,40.833523427558106,-73.91482435999079,Caribbean Restaurant
1005,Concourse,40.83428380733851,-73.91558941773444,Tiny's Pizza & Pasta,40.8309295822695,-73.91662582679406,Italian Restaurant
1006,Concourse,40.83428380733851,-73.91558941773444,CVS pharmacy,40.83530662693773,-73.92072176482903,Pharmacy
1007,Concourse,40.83428380733851,-73.91558941773444,Baskin-Robbins,40.83542992028848,-73.92101643325562,Ice Cream Shop
1008,Concourse,40.83428380733851,-73.91558941773444,Bravo Supermarkets,40.83830937058824,-73.91322795759584,Grocery Store
1009,Concourse,40.83428380733851,-73.91558941773444,Key Food,40.83346357122027,-73.91454341113266,Grocery Store
1010,Concourse,40.83428380733851,-73.91558941773444,CTown Supermarkets,40.830121554681384,-73.9178341627121,Grocery Store
1011,Concourse,40.83428380733851,-73.91558941773444,Dunkin',40.8354434,-73.9209927,Donut Shop
1012,Concourse,40.83428380733851,-73.91558941773444,Domino's Pizza,40.83587284041261,-73.92099072040764,Pizza Place
1013,Concourse,40.83428380733851,-73.91558941773444,Kennedy Fried Chicken & Pizza,40.8339958190918,-73.91710662841797,Fried Chicken Joint
1014,Concourse,40.83428380733851,-73.91558941773444,"MTA MaBSTOA Bus at East 167th St & Morris Ave: (Bx32, Bx35)",40.83259056048264,-73.91531015678687,Bus Station
1015,Concourse,40.83428380733851,-73.91558941773444,Pizza,40.83422088623047,-73.91716766357422,Pizza Place
1016,Concourse,40.83428380733851,-73.91558941773444,nieves latin dance studio,40.833613,-73.91425100000001,Dance Studio
1017,Concourse,40.83428380733851,-73.91558941773444,Caridad Kitchen,40.83326646038506,-73.914296761377,Spanish Restaurant
1018,Concourse,40.83428380733851,-73.91558941773444,1270 morris ave,40.834818,-73.912871,Deli / Bodega
1019,Concourse,40.83428380733851,-73.91558941773444,Los hijos,40.836511110048114,-73.91517644570708,Grocery Store
1020,Concourse,40.83428380733851,-73.91558941773444,RHZ DELI GROCERY,40.832512259985656,-73.91364669951923,Deli / Bodega
1021,Concourse,40.83428380733851,-73.91558941773444,Grant Park,40.83647574083859,-73.91372761771365,Playground
1022,Concourse,40.83428380733851,-73.91558941773444,McDonald's,40.8351298,-73.9198667,Fast Food Restaurant
1023,Concourse,40.83428380733851,-73.91558941773444,No Longer Empty - This Side of Paradise,40.83281135275373,-73.91971692065907,Art Gallery
1024,Concourse,40.83428380733851,-73.91558941773444,Kennedy's Chicken & Sandwiches,40.83508,-73.920174,Fast Food Restaurant
1025,Concourse,40.83428380733851,-73.91558941773444,Hip Hop Wireless (Boost Mobile & T-Mobile),40.835834000000006,-73.920867,Electronics Store
1026,Concourse,40.83428380733851,-73.91558941773444,African Movies Mall,40.830841,-73.919117,Video Store
1027,Unionport,40.82977429787161,-73.85053524451935,Juices for Life,40.82826262417189,-73.85015410207522,Juice Bar
1028,Unionport,40.82977429787161,-73.85053524451935,Brisas Del Caribe Restaurant,40.83212810016732,-73.8512695728786,Latin American Restaurant
1029,Unionport,40.82977429787161,-73.85053524451935,Sabrosura,40.8319356355082,-73.85101898514029,Latin American Restaurant
1030,Unionport,40.82977429787161,-73.85053524451935,Lulu's Coffee Shop,40.83190012131864,-73.85112921840194,Diner
1031,Unionport,40.82977429787161,-73.85053524451935,Jimmy's Grand Cafe,40.82765088457068,-73.85027096632467,Comfort Food Restaurant
1032,Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pizzeria,40.83006887037155,-73.85081764105371,Pizza Place
1033,Unionport,40.82977429787161,-73.85053524451935,Havana Café,40.833195032579326,-73.85141688734977,Cuban Restaurant
1034,Unionport,40.82977429787161,-73.85053524451935,Lorenz Dance Studio,40.83279392790561,-73.85119654075223,Dance Studio
1035,Unionport,40.82977429787161,-73.85053524451935,Mamosa Lounge,40.83285224182826,-73.85133840837048,Lounge
1036,Unionport,40.82977429787161,-73.85053524451935,Jenny's Roti Shop,40.833876000000004,-73.851235,Caribbean Restaurant
1037,Unionport,40.82977429787161,-73.85053524451935,Dunkin',40.8339096,-73.8517984,Donut Shop
1038,Unionport,40.82977429787161,-73.85053524451935,Family Dollar,40.831151,-73.855025,Discount Store
1039,Unionport,40.82977429787161,-73.85053524451935,Baskin-Robbins,40.83399812524397,-73.85177906932887,Ice Cream Shop
1040,Unionport,40.82977429787161,-73.85053524451935,Marisco Centro Seafood Resaurant,40.83144,-73.850593,Seafood Restaurant
1041,Unionport,40.82977429787161,-73.85053524451935,Carvel,40.8336,-73.85113199999999,Ice Cream Shop
1042,Unionport,40.82977429787161,-73.85053524451935,Top Banana,40.82675617923105,-73.84986723524874,Deli / Bodega
1043,Unionport,40.82977429787161,-73.85053524451935,Dunkin',40.83408247377312,-73.85172634674849,Donut Shop
1044,Unionport,40.82977429787161,-73.85053524451935,T-Mobile,40.833645,-73.851185,Mobile Phone Shop
1045,Unionport,40.82977429787161,-73.85053524451935,Melanies Roti Bar And Grill,40.833293,-73.85104,Indian Restaurant
1046,Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pet Shop,40.83131170917109,-73.85472211331793,Pet Store
1047,Unionport,40.82977429787161,-73.85053524451935,Perfect Vision Optical,40.8338604395094,-73.85123612193904,Shop & Service
1048,Edenwald,40.884561303037316,-73.84808271877169,CTown Supermarkets,40.88398447245873,-73.84917902137431,Grocery Store
1049,Edenwald,40.884561303037316,-73.84808271877169,Flipper Deli & Grocery,40.884144,-73.849643,Deli / Bodega
1050,Edenwald,40.884561303037316,-73.84808271877169,Edenwald Playground,40.884101,-73.844906,Playground
1051,Edenwald,40.884561303037316,-73.84808271877169,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket
1052,Edenwald,40.884561303037316,-73.84808271877169,Mandarin House,40.888139,-73.84711899999999,Chinese Restaurant
1053,Bay Ridge,40.625801065010656,-74.03062069353813,Pilo Arts Day Spa and Salon,40.62474788273414,-74.03059056940135,Spa
1054,Bay Ridge,40.625801065010656,-74.03062069353813,Bagel Boy,40.627896,-74.029335,Bagel Shop
1055,Bay Ridge,40.625801065010656,-74.03062069353813,Leo's Casa Calamari,40.6242,-74.030931,Pizza Place
1056,Bay Ridge,40.625801065010656,-74.03062069353813,Georgian Dream Cafe and Bakery,40.625586,-74.030196,Caucasian Restaurant
1057,Bay Ridge,40.625801065010656,-74.03062069353813,Pegasus Cafe,40.623168349068536,-74.0311862390966,Breakfast Spot
1058,Bay Ridge,40.625801065010656,-74.03062069353813,Cocoa Grinder,40.623966776558476,-74.0308626813129,Juice Bar
1059,Bay Ridge,40.625801065010656,-74.03062069353813,Ho' Brah Taco Joint,40.62295987421396,-74.03137094766794,Taco Place
1060,Bay Ridge,40.625801065010656,-74.03062069353813,Brooklyn Market,40.626939,-74.02994799999999,Grocery Store
1061,Bay Ridge,40.625801065010656,-74.03062069353813,Mimi Nails,40.62257064456921,-74.03147660099737,Spa
1062,Bay Ridge,40.625801065010656,-74.03062069353813,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant
1063,Bay Ridge,40.625801065010656,-74.03062069353813,The Bookmark Shoppe,40.62457650083076,-74.0305618421461,Bookstore
1064,Bay Ridge,40.625801065010656,-74.03062069353813,Windy City Ale House,40.62811715828623,-74.0291280171792,Sports Bar
1065,Bay Ridge,40.625801065010656,-74.03062069353813,Karam,40.62293134278153,-74.02831552630435,Middle Eastern Restaurant
1066,Bay Ridge,40.625801065010656,-74.03062069353813,RED OAK Restaurant & Bar & Hookah Lounge,40.625446614320815,-74.03024585189742,Hookah Bar
1067,Bay Ridge,40.625801065010656,-74.03062069353813,A.L.C. Italian Grocery,40.62305051681447,-74.03122367666245,Grocery Store
1068,Bay Ridge,40.625801065010656,-74.03062069353813,The Kettle Black,40.62283909856897,-74.03141082168587,Bar
1069,Bay Ridge,40.625801065010656,-74.03062069353813,Blue Zoo Lounge,40.62502995433233,-74.03055409884608,Lounge
1070,Bay Ridge,40.625801065010656,-74.03062069353813,Skin Institute of New York,40.627033,-74.02649224000001,Spa
1071,Bay Ridge,40.625801065010656,-74.03062069353813,Verrazano Vision,40.624434,-74.03041,Optical Shop
1072,Bay Ridge,40.625801065010656,-74.03062069353813,Elia Restaurant,40.62309044402409,-74.03115569866006,Greek Restaurant
1073,Bay Ridge,40.625801065010656,-74.03062069353813,Tuscany Grill,40.62291326029698,-74.03138652017468,Italian Restaurant
1074,Bay Ridge,40.625801065010656,-74.03062069353813,XIN,40.62508203621133,-74.0304936920825,Chinese Restaurant
1075,Bay Ridge,40.625801065010656,-74.03062069353813,Peppino's,40.6298508137169,-74.02848135082027,Pizza Place
1076,Bay Ridge,40.625801065010656,-74.03062069353813,HoM Bay Ridge,40.62184719696941,-74.03177563511296,Tea Room
1077,Bay Ridge,40.625801065010656,-74.03062069353813,Coffee Rx,40.62211486513489,-74.03190841796363,Café
1078,Bay Ridge,40.625801065010656,-74.03062069353813,Nonno's Pizza,40.62164967557811,-74.03185368050534,Pizza Place
1079,Bay Ridge,40.625801065010656,-74.03062069353813,Zio Toto,40.62479085034183,-74.03055087900958,Italian Restaurant
1080,Bay Ridge,40.625801065010656,-74.03062069353813,Greenhouse Cafe,40.62954152835763,-74.02851357046862,American Restaurant
1081,Bay Ridge,40.625801065010656,-74.03062069353813,Uncle Louie G's,40.62278367167344,-74.03141415087794,Ice Cream Shop
1082,Bay Ridge,40.625801065010656,-74.03062069353813,Chadwick's Restaurant,40.621449623364306,-74.03196395076446,American Restaurant
1083,Bay Ridge,40.625801065010656,-74.03062069353813,Lamoza Hookah Lounge,40.62986503444392,-74.02849452703252,Hookah Bar
1084,Bay Ridge,40.625801065010656,-74.03062069353813,Cebu' Bar & Bistro,40.62181234249646,-74.03172698590136,New American Restaurant
1085,Bay Ridge,40.625801065010656,-74.03062069353813,Sofia Restorante Italiano,40.62484745920055,-74.03052232818622,Italian Restaurant
1086,Bay Ridge,40.625801065010656,-74.03062069353813,GameStop,40.622195328982905,-74.02720246900225,Video Game Store
1087,Bay Ridge,40.625801065010656,-74.03062069353813,The Pearl Room,40.62393563143695,-74.03097905585743,Seafood Restaurant
1088,Bay Ridge,40.625801065010656,-74.03062069353813,Latoue Nail Spa,40.6262390783683,-74.03001544766258,Spa
1089,Bay Ridge,40.625801065010656,-74.03062069353813,Inaka,40.625140559775616,-74.03041782134507,Sushi Restaurant
1090,Bay Ridge,40.625801065010656,-74.03062069353813,Caffe Cafe,40.62494467196551,-74.03034216935802,Café
1091,Bay Ridge,40.625801065010656,-74.03062069353813,Pink & White Nails,40.622532797931896,-74.03146307176664,Spa
1092,Bay Ridge,40.625801065010656,-74.03062069353813,H & L Bagels,40.621624684758785,-74.03183112853934,Bagel Shop
1093,Bay Ridge,40.625801065010656,-74.03062069353813,Carvel Ice Cream,40.623094645120126,-74.03124488518532,Ice Cream Shop
1094,Bay Ridge,40.625801065010656,-74.03062069353813,Giacomo's Wood Fired Pizza & Trattoria,40.62853486510589,-74.02905124266296,Italian Restaurant
1095,Bay Ridge,40.625801065010656,-74.03062069353813,86 Noodles,40.622572519884045,-74.02842260569763,Chinese Restaurant
1096,Bay Ridge,40.625801065010656,-74.03062069353813,Top Thai,40.62323607887372,-74.02817264059682,Thai Restaurant
1097,Bay Ridge,40.625801065010656,-74.03062069353813,Kaleidoscope Toy Store,40.622179846597675,-74.03164945621701,Toy / Game Store
1098,Bay Ridge,40.625801065010656,-74.03062069353813,Omiya,40.622329157515146,-74.02857550374559,Sushi Restaurant
1099,Bay Ridge,40.625801065010656,-74.03062069353813,Victoria's Secret,40.62224,-74.027033,Lingerie Store
1100,Bay Ridge,40.625801065010656,-74.03062069353813,Bombay Grill,40.622371,-74.03179899999999,Indian Restaurant
1101,Bay Ridge,40.625801065010656,-74.03062069353813,DII (Deals and Discounts Store #29),40.621941586790875,-74.02866517672703,Department Store
1102,Bay Ridge,40.625801065010656,-74.03062069353813,Pho Hoai Bay Ridge,40.62237907678971,-74.02855610991112,Vietnamese Restaurant
1103,Bay Ridge,40.625801065010656,-74.03062069353813,Kathy's Dumplings,40.627893600787424,-74.02927534109664,Dim Sum Restaurant
1104,Bay Ridge,40.625801065010656,-74.03062069353813,Plaka Taverna,40.62248624337034,-74.02846542169956,Greek Restaurant
1105,Bay Ridge,40.625801065010656,-74.03062069353813,Gap Factory Store,40.62247628018282,-74.02770231903379,Clothing Store
1106,Bay Ridge,40.625801065010656,-74.03062069353813,Subway,40.622358,-74.031248,Sandwich Place
1107,Bay Ridge,40.625801065010656,-74.03062069353813,Lobo Loco,40.62356257001225,-74.03104678221119,Mexican Restaurant
1108,Bay Ridge,40.625801065010656,-74.03062069353813,Harp Bar Brooklyn,40.62978871192184,-74.02853333491446,Bar
1109,Bay Ridge,40.625801065010656,-74.03062069353813,Status Q,40.62590607124746,-74.03019217924287,Pool Hall
1110,Bay Ridge,40.625801065010656,-74.03062069353813,Auntie Anne's,40.622291,-74.028121,Snack Place
1111,Bay Ridge,40.625801065010656,-74.03062069353813,New York Sports Clubs,40.622364130745325,-74.02708121024716,Gym / Fitness Center
1112,Bay Ridge,40.625801065010656,-74.03062069353813,Walgreens,40.6286858,-74.0285723,Pharmacy
1113,Bay Ridge,40.625801065010656,-74.03062069353813,The Children's Place,40.622522679371755,-74.02771480654002,Kids Store
1114,Bay Ridge,40.625801065010656,-74.03062069353813,Duane Reade,40.6220933,-74.0276287,Pharmacy
1115,Bay Ridge,40.625801065010656,-74.03062069353813,Cinnabon,40.623156,-74.031459,Sandwich Place
1116,Bay Ridge,40.625801065010656,-74.03062069353813,Taco Bell,40.62191824000764,-74.02853373126436,Fast Food Restaurant
1117,Bay Ridge,40.625801065010656,-74.03062069353813,Mattress Firm,40.623619079589844,-74.02822875976562,Mattress Store
1118,Bay Ridge,40.625801065010656,-74.03062069353813,The Pour House of Bay Ridge,40.62851661943293,-74.0289634772342,Bar
1119,Bay Ridge,40.625801065010656,-74.03062069353813,Ben's Pizzeria,40.62640416738638,-74.02975174836288,Pizza Place
1120,Bay Ridge,40.625801065010656,-74.03062069353813,Key Food Fresh & Natural,40.628204,-74.029461,Supermarket
1121,Bay Ridge,40.625801065010656,-74.03062069353813,Best Western Gregory Hotel,40.62435700608523,-74.02735953514821,Hotel
1122,Bay Ridge,40.625801065010656,-74.03062069353813,Zitelli's Thin Crust Pizza and Bar,40.62355539009036,-74.03096914529038,Italian Restaurant
1123,Bay Ridge,40.625801065010656,-74.03062069353813,Cappuccino Cafe,40.62951041286022,-74.02853892492205,American Restaurant
1124,Bay Ridge,40.625801065010656,-74.03062069353813,Dahn Yoga,40.626273,-74.030208,Yoga Studio
1125,Bay Ridge,40.625801065010656,-74.03062069353813,Baci,40.624347,-74.030761,Italian Restaurant
1126,Bay Ridge,40.625801065010656,-74.03062069353813,Lola's boutique,40.624137136207246,-74.03077841530356,Boutique
1127,Bay Ridge,40.625801065010656,-74.03062069353813,Bangkok Tokyo,40.625228,-74.030604,Thai Restaurant
1128,Bay Ridge,40.625801065010656,-74.03062069353813,Dari Mediterranean,40.623659856971535,-74.03120040893555,Mediterranean Restaurant
1129,Bay Ridge,40.625801065010656,-74.03062069353813,Smart Addiction,40.62340339969926,-74.03086430169053,Electronics Store
1130,Bay Ridge,40.625801065010656,-74.03062069353813,Fresh Tortillas 2,40.62318023293658,-74.02798394945404,Mexican Restaurant
1131,Bay Ridge,40.625801065010656,-74.03062069353813,Fort Hamilton Playground,40.62651334866671,-74.03602782815183,Playground
1132,Bay Ridge,40.625801065010656,-74.03062069353813,Russell Pedersen Playground,40.62653498751833,-74.03607812698527,Playground
1133,Bay Ridge,40.625801065010656,-74.03062069353813,Fort Hamtilton Handball Court,40.62599136462126,-74.03629783558613,Park
1134,Bensonhurst,40.61100890202044,-73.99517998380729,Villa Fiorita,40.611931,-73.997854,Italian Restaurant
1135,Bensonhurst,40.61100890202044,-73.99517998380729,il Colosseo,40.61222053559676,-73.9974361996248,Italian Restaurant
1136,Bensonhurst,40.61100890202044,-73.99517998380729,Coco Nails,40.614735,-73.99462044239044,Cosmetics Shop
1137,Bensonhurst,40.61100890202044,-73.99517998380729,Il Fornaretto Bakery,40.613940136924604,-73.99935895452214,Bakery
1138,Bensonhurst,40.61100890202044,-73.99517998380729,Bagel Town,40.61019916148078,-73.98950989286807,Bagel Shop
1139,Bensonhurst,40.61100890202044,-73.99517998380729,Frank And Sal's Prime Meats,40.61023238969865,-73.99922681436966,Butcher
1140,Bensonhurst,40.61100890202044,-73.99517998380729,Tenzan,40.6152654172336,-73.99404636075737,Sushi Restaurant
1141,Bensonhurst,40.61100890202044,-73.99517998380729,Carvel Ice Cream,40.6153902801513,-73.99391964879203,Ice Cream Shop
1142,Bensonhurst,40.61100890202044,-73.99517998380729,Hot Spot Nabe,40.61513,-73.994582,Shabu-Shabu Restaurant
1143,Bensonhurst,40.61100890202044,-73.99517998380729,Baskin-Robbins,40.61509744375493,-73.99395033291107,Ice Cream Shop
1144,Bensonhurst,40.61100890202044,-73.99517998380729,Bensonhurst Liquors,40.613263175314586,-73.99610336345997,Liquor Store
1145,Bensonhurst,40.61100890202044,-73.99517998380729,Hand Pull Noodle & Dumpling House,40.61510256970509,-73.99422427946021,Noodle House
1146,Bensonhurst,40.61100890202044,-73.99517998380729,18 Hipot,40.60924053660791,-74.00020677029487,Hotpot Restaurant
1147,Bensonhurst,40.61100890202044,-73.99517998380729,Wasabi,40.614718062379666,-73.99475137197847,Sushi Restaurant
1148,Bensonhurst,40.61100890202044,-73.99517998380729,Great Wall Restaurant,40.612788,-73.99699100000001,Chinese Restaurant
1149,Bensonhurst,40.61100890202044,-73.99517998380729,Dance Force Academy,40.61361160551505,-73.99580985712464,Dance Studio
1150,Bensonhurst,40.61100890202044,-73.99517998380729,Dunkin' / Baskin-Robbins,40.615105809320795,-73.99393539964376,Donut Shop
1151,Bensonhurst,40.61100890202044,-73.99517998380729,Papa Mike's Pizza,40.6111507812032,-73.99159738013479,Pizza Place
1152,Bensonhurst,40.61100890202044,-73.99517998380729,The Wholesome Pet,40.611358642578125,-73.99146270751953,Pet Store
1153,Bensonhurst,40.61100890202044,-73.99517998380729,Lounge 18,40.614332723573455,-73.995194976322,Bar
1154,Bensonhurst,40.61100890202044,-73.99517998380729,18th Ave Bench Park,40.610318944258566,-73.99950513922403,Park
1155,Bensonhurst,40.61100890202044,-73.99517998380729,Panda Chinese Restaurant,40.611388,-73.99078399999999,Chinese Restaurant
1156,Bensonhurst,40.61100890202044,-73.99517998380729,Dragon Garden,40.61029,-73.999592,Chinese Restaurant
1157,Bensonhurst,40.61100890202044,-73.99517998380729,New Way Grocery,40.614629,-73.995136,Grocery Store
1158,Bensonhurst,40.61100890202044,-73.99517998380729,Lin's Spa Nail House,40.611785,-73.99042299999999,Spa
1159,Bensonhurst,40.61100890202044,-73.99517998380729,Milestone Park,40.60944713568417,-73.99964860547712,Park
1160,Bensonhurst,40.61100890202044,-73.99517998380729,Avon,40.614803314208984,-73.99495697021484,Italian Restaurant
1161,Bensonhurst,40.61100890202044,-73.99517998380729,Home Town Restaurant,40.614891052246094,-73.99488067626953,Chinese Restaurant
1162,Bensonhurst,40.61100890202044,-73.99517998380729,18th ave smoke shop Discount ltd,40.609674,-74.000102,Smoke Shop
1163,Bensonhurst,40.61100890202044,-73.99517998380729,Dunkin',40.6125452,-74.0004494,Donut Shop
1164,Bensonhurst,40.61100890202044,-73.99517998380729,Buonissima,40.612312,-73.989901,Pizza Place
1165,Bensonhurst,40.61100890202044,-73.99517998380729,Caffe Romeo,40.60973171462955,-73.98976639889126,Coffee Shop
1166,Bensonhurst,40.61100890202044,-73.99517998380729,D F Brothers Sports Center,40.611959000000006,-74.000741,Sporting Goods Shop
1167,Bensonhurst,40.61100890202044,-73.99517998380729,Italian Records,40.615259,-73.993741,Record Shop
1168,Bensonhurst,40.61100890202044,-73.99517998380729,Ridgewood Savings Bank,40.6153435,-73.9942831,Bank
1169,Bensonhurst,40.61100890202044,-73.99517998380729,Tong Xin Hot Pot Inc,40.615397,-73.994201,Asian Restaurant
1170,Sunset Park,40.64510294925429,-74.01031618527784,La Isla Cuchifritos,40.64524495461266,-74.01019971163103,Latin American Restaurant
1171,Sunset Park,40.64510294925429,-74.01031618527784,La Brasa Peruana,40.6469637960188,-74.0084431205736,Latin American Restaurant
1172,Sunset Park,40.64510294925429,-74.01031618527784,Luigi's Pizza,40.64677589775821,-74.00870886603244,Pizza Place
1173,Sunset Park,40.64510294925429,-74.01031618527784,Tacos Matamoros,40.647747912107135,-74.00762106670679,Mexican Restaurant
1174,Sunset Park,40.64510294925429,-74.01031618527784,Royal Kings Pizza,40.64369981623152,-74.01174040252202,Pizza Place
1175,Sunset Park,40.64510294925429,-74.01031618527784,Nieves tia Mimi,40.646452,-74.008702,Ice Cream Shop
1176,Sunset Park,40.64510294925429,-74.01031618527784,Charles's Pizzeria,40.645623,-74.010191,Pizza Place
1177,Sunset Park,40.64510294925429,-74.01031618527784,International Restaurant,40.648354153951686,-74.00708640459607,Latin American Restaurant
1178,Sunset Park,40.64510294925429,-74.01031618527784,La Gran Via Bakery,40.64757445977959,-74.00777573866056,Bakery
1179,Sunset Park,40.64510294925429,-74.01031618527784,Yafa,40.64932640392034,-74.00928944349289,Café
1180,Sunset Park,40.64510294925429,-74.01031618527784,Don Paco Lopez Panaderia,40.648016864662765,-74.01084252540383,Bakery
1181,Sunset Park,40.64510294925429,-74.01031618527784,Ricos Tacos,40.644426211291815,-74.01070548851418,Mexican Restaurant
1182,Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.645668113525105,-74.01306802885341,Bank
1183,Sunset Park,40.64510294925429,-74.01031618527784,Pollo Campero,40.647646,-74.008087,Fried Chicken Joint
1184,Sunset Park,40.64510294925429,-74.01031618527784,Bravo Supermarkets,40.647548743333125,-74.01199169528479,Grocery Store
1185,Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.6429299,-74.0123737,Bank
1186,Sunset Park,40.64510294925429,-74.01031618527784,Cafe Lore,40.648474,-74.01008900000001,Italian Restaurant
1187,Sunset Park,40.64510294925429,-74.01031618527784,J-Petal Japanese Crepe & Thai Ice Cream,40.64619260383533,-74.00916086072763,Creperie
1188,Sunset Park,40.64510294925429,-74.01031618527784,Pariscien Cafe Bakery,40.646956,-74.011636,Breakfast Spot
1189,Sunset Park,40.64510294925429,-74.01031618527784,AT&T,40.644251636819696,-74.01151838342616,Mobile Phone Shop
1190,Sunset Park,40.64510294925429,-74.01031618527784,Escalon 2 Record Shop,40.64917783802334,-74.00944681841958,Record Shop
1191,Sunset Park,40.64510294925429,-74.01031618527784,Popeyes Louisiana Kitchen,40.645450284630726,-74.01031922118169,Fried Chicken Joint
1192,Sunset Park,40.64510294925429,-74.01031618527784,Duane Reade,40.645009985076406,-74.01077739894384,Pharmacy
1193,Sunset Park,40.64510294925429,-74.01031618527784,Blink Fitness,40.64550178917616,-74.01314300000001,Gym
